err_x,err_y,err_z,rot_x_1,rot_x_2,rot_x_3,rot_y_1,rot_y_2,rot_y_3,rot_z_1,rot_z_2,rot_z_3,root_linvels_x,root_linvels_y,root_linvels_z,root_angvels_x,root_angvels_y,root_angvels_z,relative_pos0_x,relative_pos0_y,relative_pos0_z,relative_pos1_x,relative_pos1_y,relative_pos1_z,relative_pos2_x,relative_pos2_y,relative_pos2_z,relative_pos3_x,relative_pos3_y,relative_pos3_z
0.9103307,0.689123,-0.6334598,-0.09648793,0.9953272,-0.00371366,-0.98481816,-0.09600878,-0.14462155,-0.14430231,-0.010296941,0.98947996,-0.68653584,-0.28197527,1.8144648,-2.1987426,-3.0618455,24.071888,0.9103307,0.689123,-0.6334598,1.0460954,0.78635937,-0.6334598,1.1857303,0.872062,-0.6334598,1.3285372,0.9429879,-0.6334598
0.9491118,0.7139769,-0.6644857,-0.48798072,0.87210876,-0.036070086,-0.8551764,-0.485964,-0.18031129,-0.17477983,-0.05714213,0.98294765,-0.7200142,-0.2758255,1.8618382,-1.2111717,-2.6768355,24.848244,0.9491118,0.7139769,-0.6644857,1.0857158,0.8091865,-0.6644857,1.2260354,0.8921792,-0.6644857,1.3694075,0.9598006,-0.6644857
0.9887773,0.738568,-0.69627035,-0.8039846,0.59128183,-0.06320289,-0.571809,-0.7978983,-0.190769,-0.16322772,-0.11723535,0.9795979,-0.7640906,-0.28261864,1.9070514,-0.7948375,-1.5809832,25.620478,0.9887773,0.738568,-0.69627035,1.1261864,0.83160764,-0.69627035,1.2671639,0.9117639,-0.69627035,1.4110811,0.97597367,-0.69627035
1.0293424,0.7631639,-0.72879255,-0.9782351,0.19245352,-0.07757411,-0.17695527,-0.9689858,-0.17249152,-0.10836481,-0.1550101,0.98195124,-0.80712134,-0.30675533,1.9510903,-1.3693324,-0.34972325,26.308544,1.0293424,0.7631639,-0.72879255,1.1675237,0.8538935,-0.72879255,1.3091345,0.9310907,-0.72879255,1.453577,0.9917856,-0.72879255
1.0705862,0.7879337,-0.7620604,-0.9645458,-0.25365388,-0.07287746,0.26122886,-0.95690626,-0.12684597,-0.037561916,-0.14138643,0.98924136,-0.8368916,-0.34306943,1.9958006,-2.8040473,0.19680203,26.865942,1.0705862,0.7879337,-0.7620604,1.2095089,0.87621653,-0.7620604,1.3517289,0.95033556,-0.7620604,1.4966786,1.0074167,-0.7620604
1.1121736,0.812841,-0.79610896,-0.7530776,-0.65627176,-0.046705544,0.65791875,-0.75071883,-0.059699647,0.0041164625,-0.075686924,0.9971231,-0.84796804,-0.3783673,2.0426962,-4.3582273,-0.51297575,27.322927,1.1121736,0.812841,-0.79610896,1.2518085,0.89854366,-0.79610896,1.3946154,0.96946955,-0.79610896,1.5400542,1.0228423,-0.79610896
1.1539073,0.837606,-0.8309766,-0.3788485,-0.9254569,-0.001791182,0.9252826,-0.37881348,0.01876669,-0.01804629,0.005452381,0.999822,-0.84665734,-0.39840984,2.0918157,-4.9792156,-2.2846491,27.794546,1.1539073,0.837606,-0.8309766,1.2942269,0.9205987,-0.8309766,1.4375991,0.9882201,-0.8309766,1.5835104,1.0377942,-0.8309766
1.1958504,0.86189634,-0.86667717,0.08317263,-0.995114,0.053201206,0.99163026,0.087935485,0.09453437,-0.09875075,0.044893265,0.994099,-0.8492091,-0.39809242,2.1416605,-3.9924102,-4.045598,28.417988,1.1958504,0.86189634,-0.86667717,1.3368279,0.9420526,-0.86667717,1.4807451,1.0062623,-0.86667717,1.6271127,1.0519519,-0.86667717
1.238294,0.88548684,-0.9031868,0.53356355,-0.83920187,0.10511723,0.82515043,0.5437957,0.15301177,-0.18557012,0.0050959885,0.9826175,-0.87138784,-0.38783115,2.1901824,-1.8401349,-4.4242625,29.250616,1.238294,0.88548684,-0.9031868,1.3799047,0.96268404,-0.9031868,1.5243473,1.0233788,-0.9031868,1.6711557,1.0651027,-0.9031868
1.2815838,0.90855753,-0.9404594,0.8665701,-0.47910967,0.1396765,0.45305654,0.87262255,0.18239768,-0.20927341,-0.09477909,0.9732527,-0.91498166,-0.38899463,2.2361162,-0.09699121,-2.8073158,30.185596,1.2815838,0.90855753,-0.9404594,1.4238038,0.98267657,-0.9404594,1.5687535,1.0397577,-0.9404594,1.7159882,1.0774391,-0.9404594
1.3258365,0.93153316,-0.97845924,0.98960286,0.012566741,0.14327556,-0.03800769,0.98361194,0.1762459,-0.13871273,-0.17985904,0.973863,-0.96189,-0.417645,2.2801201,-0.41616198,-0.122815475,31.004145,1.3258365,0.93153316,-0.97845924,1.4686434,1.002459,-0.97845924,1.6140822,1.0558318,-0.97845924,1.7617291,1.0893986,-0.97845924
1.3706505,0.9547402,-1.0171931,0.85080093,0.51461357,0.106348306,-0.5251171,0.8402047,0.13530459,-0.019724801,-0.17096265,0.98507965,-0.98503304,-0.46750218,2.3247259,-3.0825896,1.4673418,31.536163,1.3706505,0.9547402,-1.0171931,1.5140227,1.0223616,-1.0171931,1.659934,1.0719358,-1.0171931,1.8079796,1.1013207,-1.0171931
1.4154259,0.9780786,-1.0567126,0.4712003,0.8815255,0.029716428,-0.8809006,0.4686302,0.06633131,0.044546727,-0.05743255,0.99735504,-0.97235316,-0.50882655,2.3724627,-6.3025627,0.12679999,31.827284,1.4154259,0.9780786,-1.0567126,1.5593431,1.0422883,-1.0567126,1.7057108,1.0879779,-1.0567126,1.8541422,1.1131189,-1.0567126
1.4598227,1.0008997,-1.0970738,-0.04456398,0.9963907,-0.07224777,-0.9987571,-0.046052195,-0.019064723,-0.022323083,0.071308374,0.99720454,-0.9439981,-0.51070285,2.423494,-7.188457,-3.6961303,32.197506,1.4598227,1.0008997,-1.0970738,1.6042652,1.0615945,-1.0970738,1.7510736,1.1033183,-1.0970738,1.8998789,1.1241577,-1.0970738
1.5041871,1.022479,-1.1382782,-0.5437167,0.82120025,-0.17321162,-0.8191314,-0.56418484,-0.10353421,-0.18274568,0.0855898,0.9794276,-0.9425853,-0.47162944,2.4742472,-4.268805,-6.8614745,33.01032,1.5041871,1.022479,-1.1382782,1.6491368,1.0795603,-1.1382782,1.7963715,1.1172416,-1.1382782,1.9455384,1.1337268,-1.1382782
1.5494616,1.0426278,-1.180238,-0.88276076,0.40293324,-0.24161588,-0.37062258,-0.91328675,-0.16895626,-0.28874266,-0.059599657,0.9555499,-0.99678594,-0.4307284,2.5189886,0.39089146,-5.9310265,34.328625,1.5494616,1.0426278,-1.180238,1.6949004,1.0960006,-1.180238,1.8425473,1.1295674,-1.180238,1.9920648,1.1416509,-1.180238
1.5963057,1.0621032,-1.2228191,-0.9560061,-0.15236264,-0.25067493,0.20597509,-0.95710003,-0.20379837,-0.20886973,-0.24646528,0.9463764,-1.087111,-0.4402646,2.5554256,2.0932856,-0.8588718,35.72159,1.5963057,1.0621032,-1.2228191,1.7422171,1.1116773,-1.2228191,1.8902626,1.1410623,-1.2228191,2.0401196,1.1487017,-1.2228191
1.6443956,1.0819688,-1.2659547,-0.70630544,-0.6839538,-0.18259153,0.7077187,-0.67627347,-0.20442191,0.016333371,-0.27360776,0.9617022,-1.1520522,-0.5140647,2.588442,-2.0410955,3.7280161,36.594013,1.6443956,1.0819688,-1.2659547,1.7907633,1.1276584,-1.2659547,1.9391947,1.1527994,-1.2659547,2.0893807,1.1559572,-1.2659547
1.6925755,1.1025414,-1.3097224,-0.17996532,-0.9830174,-0.035905458,0.970185,-0.17135546,-0.17140123,0.16233781,-0.0656812,0.9845466,-1.1425575,-0.6012793,2.6271913,-8.98425,2.2605243,36.846104,1.6925755,1.1025414,-1.3097224,1.8393838,1.1442653,-1.3097224,1.9881891,1.1651046,-1.3097224,2.1386945,1.1637487,-1.3097224
1.739896,1.1228266,-1.3542852,0.41798997,-0.89453715,0.15839079,0.9079208,0.40538755,-0.106493175,0.031052448,0.18831936,0.9816168,-1.0812277,-0.6236932,2.6760192,-11.268914,-5.396166,37.13795,1.739896,1.1228266,-1.3542852,1.8871307,1.1605079,-1.3542852,2.0362978,1.1769931,-1.3542852,2.1871128,1.1710963,-1.3542852
1.7868499,1.1414489,-1.3996968,0.81916535,-0.4622107,0.33960086,0.496823,0.8676757,-0.017465234,-0.28659093,0.18302847,0.9404071,-1.0590161,-0.56284446,2.726758,-4.7899265,-11.658041,38.417717,1.7868499,1.1414489,-1.3996968,1.9344968,1.1750157,-1.3996968,2.0840144,1.1870992,-1.3996968,2.2351298,1.1766398,-1.3996968
1.8350592,1.1582166,-1.4457793,0.8881098,0.110064134,0.44625866,-0.16152267,0.9837156,0.07882886,-0.43031538,-0.14208958,0.8914254,-1.1378417,-0.50381577,2.7656586,4.525062,-8.138982,40.744877,1.8350592,1.1582166,-1.4457793,1.9831047,1.1876016,-1.4457793,2.1329618,1.195241,-1.4457793,2.284369,1.1802024,-1.4457793
1.8854135,1.1747851,-1.4922817,0.6321903,0.6404079,0.43613344,-0.7575203,0.62912184,0.17426415,-0.16278106,-0.44054818,0.88284695,-1.2567459,-0.5505043,2.790805,4.969964,3.2191968,42.9986,1.8854135,1.1747851,-1.4922817,2.033845,1.1999261,-1.4922817,2.184031,1.203084,-1.4922817,2.3357217,1.1834549,-1.4922817
1.936445,1.1927654,-1.5391805,0.07326159,0.95511585,0.28703013,-0.96280664,-0.0073162434,0.27009222,0.26006934,-0.2961419,0.9190559,-1.2792782,-0.68395275,2.817639,-6.7710896,8.803613,43.963604,1.936445,1.1927654,-1.5391805,2.0852504,1.2136047,-1.5391805,2.2357557,1.2122488,-1.5391805,2.3877215,1.1880231,-1.5391805
1.9858322,1.2113197,-1.586714,-0.61171544,0.7910079,0.0105231255,-0.7410501,-0.5776353,0.34231883,0.2768554,0.20160358,0.93952495,-1.1695297,-0.7475914,2.8598475,-17.520584,-1.2238778,44.129196,1.9858322,1.2113197,-1.586714,2.1349993,1.2278049,-1.586714,2.2858143,1.2219081,-1.586714,2.4380472,1.1930852,-1.586714
2.0335417,1.2274983,-1.6350181,-0.9415771,0.12929729,-0.31099,-0.2392123,-0.9067419,0.34727016,-0.23708656,0.40137425,0.88469684,-1.0871439,-0.64053714,2.9071007,-11.292316,-16.53299,45.61207,2.0335417,1.2274983,-1.6350181,2.1830592,1.2395818,-1.6350181,2.3341746,1.2291224,-1.6350181,2.486667,1.1957068,-1.6350181
2.082714,1.240191,-1.6837556,-0.65016127,-0.52031314,-0.5536827,0.44942722,-0.8509301,0.27190655,-0.6126218,-0.07205699,0.78708434,-1.1965634,-0.5005654,2.931241,6.6489325,-15.442553,49.318485,2.082714,1.240191,-1.6837556,2.2325711,1.2478304,-1.6837556,2.3839784,1.2327918,-1.6837556,2.5367231,1.1947935,-1.6837556
2.1355753,1.2522409,-1.7323534,-0.08646236,-0.7508507,-0.6547881,0.96951675,-0.21466452,0.118136376,-0.22926253,-0.62461376,0.74652267,-1.4096241,-0.5513305,2.9232244,11.134904,3.805016,53.405018,2.1355753,1.2522409,-1.7323534,2.2857614,1.2553988,-1.7323534,2.437452,1.2357696,-1.7323534,2.590442,1.1932036,-1.7323534
2.1899867,1.2670639,-1.7806401,0.44980067,-0.656533,-0.6055108,0.75650716,0.6404357,-0.13243325,0.4747377,-0.39850473,0.78474045,-1.4572716,-0.78553206,2.909996,-7.6029353,14.319655,55.33041,2.1899867,1.2670639,-1.7806401,2.340492,1.265708,-1.7806401,2.4924579,1.2414823,-1.7806401,2.6456861,1.1943688,-1.7806401
2.2415361,1.283736,-1.8289485,0.9011842,-0.17861775,-0.39492026,-0.018510923,0.8944475,-0.4467889,0.43304,0.4099496,0.8027559,-1.2489631,-0.9089123,2.9185634,-23.657618,-2.4753783,56.32553,2.2415361,1.283736,-1.8289485,2.3923512,1.2778392,-1.8289485,2.544584,1.2490163,-1.8289485,2.6980448,1.1973813,-1.8289485
2.2898707,1.2971838,-1.8775475,0.7240662,0.6820586,-0.102584094,-0.5430875,0.47209686,-0.6943917,-0.4251863,0.558498,0.7122471,-1.0848767,-0.7211273,2.9362507,-10.1641035,-22.361937,59.677788,2.2898707,1.2971838,-1.8775475,2.4409862,1.2867243,-1.8775475,2.5934784,1.2533088,-1.8775475,2.747165,1.1971831,-1.8775475
2.340199,1.3057909,-1.9260285,-0.28929123,0.94943565,0.121993005,-0.6096956,-0.08450794,-0.7881175,-0.7379577,-0.30237398,0.6033139,-1.2605897,-0.5078727,2.920595,11.171115,-12.28804,65.03606,2.340199,1.3057909,-1.9260285,2.4916062,1.2907523,-1.9260285,2.644351,1.252754,-1.9260285,2.7982574,1.1921737,-1.9260285
