err_x,err_y,err_z,rot_x_1,rot_x_2,rot_x_3,rot_y_1,rot_y_2,rot_y_3,rot_z_1,rot_z_2,rot_z_3,root_linvels_x,root_linvels_y,root_linvels_z,root_angvels_x,root_angvels_y,root_angvels_z,relative_pos0_x,relative_pos0_y,relative_pos0_z,relative_pos1_x,relative_pos1_y,relative_pos1_z,relative_pos2_x,relative_pos2_y,relative_pos2_z,relative_pos3_x,relative_pos3_y,relative_pos3_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010515627,0.0010515625,-0.040272593,0.99999994,-1.1778034e-05,0.00038951778,7.2777702e-06,0.9999334,0.011551407,-0.00038962785,-0.011551403,0.99993336,0.00018846006,0.0011384728,-0.09316862,0.6932905,-0.02380962,-0.00056779664,0.0010515627,0.0010515625,-0.040272593,0.033074003,0.033067964,-0.040272593,0.09767814,0.09752282,-0.040272593,0.18426728,0.183226,-0.040272593
0.0041191746,0.0040886453,-0.03716743,0.99999887,-4.505899e-05,0.0011762731,4.293048e-06,0.99939966,0.034633882,-0.001177128,-0.034633853,0.99939895,0.00032657752,0.0014236529,-0.18627708,1.3843536,-0.047208283,-0.00091433484,0.0041191746,0.0040886453,-0.03716743,0.043809604,0.04376506,-0.03716743,0.11348772,0.11321365,-0.03716743,0.20360747,0.20217276,-0.03716743
0.009006349,0.00896808,-0.032510877,0.99999726,-0.00012252002,0.0023434325,-3.9845025e-05,0.99760556,0.06915991,-0.002346295,-0.069159806,0.9976028,0.00037674714,4.197035e-05,-0.27932534,2.0725675,-0.070131674,-0.0009990884,0.009006349,0.00896808,-0.032510877,0.0557238,0.0556568,-0.032510877,0.13010389,0.12969887,-0.032510877,0.22352365,0.22162846,-0.032510877
0.015537843,0.01559062,-0.026302814,0.9999922,-0.000278779,0.0038780866,-0.00016892786,0.9933689,0.1149683,-0.0038844224,-0.11496809,0.99336135,0.0003043806,-0.0038156172,-0.37237275,2.7584348,-0.09254778,-0.000788964,0.015537843,0.01559062,-0.026302814,0.06871097,0.068710245,-0.026302814,0.14745654,0.14697583,-0.026302814,0.24396546,0.24160506,-0.026302814
0.023602415,0.023836726,-0.01854074,0.99998313,-0.00055967877,0.0057619642,-0.00043844603,0.9851349,0.17178135,-0.0057724547,-0.17178099,0.98511815,7.802093e-05,-0.010950012,-0.4655651,3.4435248,-0.1144008,-0.00024602137,0.023602415,0.023836726,-0.01854074,0.08272023,0.08286233,-0.01854074,0.16552623,0.16500749,-0.01854074,0.264931,0.2620781,-0.01854074
0.033066373,0.033670686,-0.0092179775,0.9999674,-0.0010211988,0.007969714,-0.0009142008,0.9709885,0.23912324,-0.007982695,-0.2391228,0.9709562,-0.00032981817,-0.022148438,-0.5591558,4.1298885,-0.13568957,0.0006731953,0.033066373,0.033670686,-0.0092179775,0.09767051,0.09812554,-0.0092179775,0.18425965,0.18382873,-0.0092179775,0.28638288,0.2830937,-0.0092179775
0.043809604,0.04502391,0.0016789436,0.99994326,-0.0017280537,0.010466311,-0.0016703086,0.9486859,0.31621408,-0.010475682,-0.3162138,0.9486296,-0.0009411868,-0.038174298,-0.653539,4.8190813,-0.15642373,0.0020130342,0.043809604,0.04502391,0.0016789436,0.11348772,0.1144725,0.0016789436,0.20360747,0.2034316,0.0016789436,0.30828577,0.3046533,0.0016789436
0.05575432,0.057930358,0.014172494,0.9999089,-0.0027521593,0.013205077,-0.0027863039,0.9157089,0.40183237,-0.013197915,-0.4018326,0.91561794,-0.0017709164,-0.059750117,-0.7492652,5.5115247,-0.17669684,0.003782962,0.05575432,0.057930358,0.014172494,0.1301344,0.13197243,0.014172494,0.22355416,0.22390202,0.014172494,0.33063728,0.32685158,0.014172494
0.06880252,0.072357096,0.028297305,0.9998612,-0.004170148,0.016124004,-0.004342886,0.869366,0.4941495,-0.01607834,-0.494151,0.8692273,-0.0028263195,-0.08753073,-0.8470718,6.2060003,-0.19661775,0.0059390767,0.06880252,0.072357096,0.028297305,0.1475481,0.15062268,0.028297305,0.24405701,0.24525191,0.028297305,0.353406,0.3497078,0.028297305
0.0828957,0.08834787,0.044103563,0.999798,-0.006060161,0.019143056,-0.006416377,0.80695796,0.5905734,-0.019026618,-0.5905772,0.8067564,-0.004108212,-0.12206113,-0.94790304,6.900109,-0.21637441,0.008335973,0.0828957,0.08834787,0.044103563,0.1657017,0.17049302,0.044103563,0.26510647,0.26756364,0.044103563,0.37659305,0.37331113,0.044103563
0.09793754,0.10596093,0.061660886,0.9997182,-0.008496631,0.02216022,-0.009072,0.7260043,0.68763006,-0.02193096,-0.68763745,0.72572273,-0.005612695,-0.1637191,-1.052909,7.590947,-0.23612194,0.010753154,0.09793754,0.10596093,0.061660886,0.18452668,0.19166411,0.061660886,0.2866499,0.29092908,0.061660886,0.40015516,0.39775923,0.061660886
